anime_id,Name,Score,Genres,Episodes_Count,Status,Licensors,Source,Duration,Rating,Rank,class,Episodes
31339,Drifters,7.9,"Action, Adventure, Comedy, Fantasy",12,Finished Airing,Funimation,Manga,23 min per ep,R - 17+ (violence & profanity),720,0,Short
31374,Shingeki! Kyojin Chuugakkou,7.2,Comedy,12,Finished Airing,Funimation,Manga,17 min per ep,PG-13 - Teens 13 or older,3051,0,Short
31376,Flying Witch,7.51,"Slice of Life, Supernatural",12,Finished Airing,Sentai Filmworks,Manga,23 min per ep,PG-13 - Teens 13 or older,1694,0,Short
31404,Netoge no Yome wa Onnanoko ja Nai to Omotta?,6.71,"Comedy, Romance, Ecchi",12,Finished Airing,Funimation,Light novel,24 min per ep,PG-13 - Teens 13 or older,5301,0,Short
31405,Joker Game,7.03,Drama,12,Finished Airing,Funimation,Novel,23 min per ep,R - 17+ (violence & profanity),3887,0,Short
31414,Nijiiro Days,7.27,"Comedy, Romance",24,Finished Airing,Funimation,Manga,13 min per ep,PG-13 - Teens 13 or older,2665,0,Short
31417,Binan Koukou Chikyuu Bouei-bu LOVE! LOVE!,7.02,Comedy,12,Finished Airing,Ponycan USA,Original,24 min per ep,PG-13 - Teens 13 or older,3893,0,Short
31430,Terra Formars: Revenge,6.65,"Action, Horror, Sci-Fi",13,Finished Airing,VIZ Media,Manga,24 min per ep,R - 17+ (violence & profanity),5563,0,Short
31433,Ginga Eiyuu Densetsu: Die Neue These - Kaikou,7.76,"Drama, Sci-Fi",12,Finished Airing,Funimation,Novel,25 min per ep,R - 17+ (violence & profanity),1002,0,Short
31442,Musaigen no Phantom World,6.86,"Action, Comedy, Fantasy, Ecchi",13,Finished Airing,Funimation,Light novel,24 min per ep,PG-13 - Teens 13 or older,4594,0,Short
31452,Norn9: Norn+Nonet,6.55,"Adventure, Fantasy, Romance, Sci-Fi",12,Finished Airing,Sentai Filmworks,Visual novel,24 min per ep,PG-13 - Teens 13 or older,6065,0,Short
31456,Code:Realize - Sousei no Himegimi,6.66,"Fantasy, Romance",12,Finished Airing,Funimation,Visual novel,23 min per ep,PG-13 - Teens 13 or older,5512,0,Short
31478,Bungou Stray Dogs,7.82,"Action, Mystery, Supernatural",12,Finished Airing,Funimation,Manga,23 min per ep,R - 17+ (violence & profanity),877,0,Short
31500,High School Fleet,7.3,Action,12,Finished Airing,Aniplex of America,Original,24 min per ep,PG-13 - Teens 13 or older,2536,0,Short
31521,Ushinawareta Mirai wo Motomete: Ushinawareta Natsuyasumi wo Motomete,6.72,Romance,1,Finished Airing,Funimation,Visual novel,28 min,R+ - Mild Nudity,5254,0,Short
31537,Manaria Friends,6.66,"Fantasy, Slice of Life",10,Finished Airing,Sentai Filmworks,Card game,15 min per ep,PG-13 - Teens 13 or older,5535,0,Short
31553,Charlotte: Tsuyoimono-tachi,7.49,Drama,1,Finished Airing,Aniplex of America,Original,24 min,PG-13 - Teens 13 or older,1735,0,Short
31559,Prince of Stride: Alternative,6.9,Sports,12,Finished Airing,Funimation,Visual novel,24 min per ep,PG-13 - Teens 13 or older,4396,0,Short
31560,Miss Monochrome The Animation 3,6.52,"Comedy, Slice of Life",13,Finished Airing,Crunchyroll,Original,7 min per ep,G - All Ages,6235,0,Short
31564,Sansha Sanyou,7.1,"Comedy, Slice of Life",12,Finished Airing,Funimation,4-koma manga,24 min per ep,PG-13 - Teens 13 or older,3563,0,Short
31580,Ajin,7.4,"Action, Horror, Mystery, Supernatural",13,Finished Airing,Sentai Filmworks,Manga,24 min per ep,R - 17+ (violence & profanity),2076,0,Short
31588,All Out!!,7.05,Sports,25,Finished Airing,Funimation,Manga,24 min per ep,PG-13 - Teens 13 or older,3742,0,Short
31610,Kyoukai no Rinne 2nd Season,7.15,"Comedy, Supernatural",25,Finished Airing,Sentai Filmworks,Manga,24 min per ep,PG-13 - Teens 13 or older,3274,0,Short
31629,Granblue Fantasy The Animation,6.63,"Adventure, Fantasy",13,Finished Airing,Aniplex of America,Game,23 min per ep,PG-13 - Teens 13 or older,5681,0,Short
31630,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari!",6.5,"Comedy, Drama, Mystery",24,Finished Airing,Funimation,Game,24 min per ep,PG-13 - Teens 13 or older,6391,0,Short
31631,Monster Hunter Stories: Ride On,6.24,Fantasy,75,Finished Airing,Funimation,Game,24 min per ep,PG-13 - Teens 13 or older,7685,0,Medium
31633,Sushi Police,4.63,"Comedy, Gourmet, Mystery",13,Finished Airing,Sentai Filmworks,Original,3 min per ep,PG-13 - Teens 13 or older,12381,0,Short
31636,Dagashi Kashi,6.61,"Comedy, Gourmet",12,Finished Airing,Funimation,Manga,24 min per ep,PG-13 - Teens 13 or older,5794,0,Short
31637,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri Part 2",7.72,"Action, Adventure, Fantasy",12,Finished Airing,Sentai Filmworks,Light novel,23 min per ep,R - 17+ (violence & profanity),1099,0,Short
31645,Persona 5 the Animation: The Day Breakers,7.06,"Action, Fantasy, Supernatural",1,Finished Airing,Aniplex of America,Game,24 min,PG-13 - Teens 13 or older,3702,0,Short
31646,3-gatsu no Lion,8.38,"Drama, Slice of Life",22,Finished Airing,Aniplex of America,Manga,25 min per ep,PG-13 - Teens 13 or older,186,1,Short
31665,Hibike! Euphonium: Kakedasu Monaka,7.47,Drama,1,Finished Airing,Ponycan USA,Novel,23 min,PG-13 - Teens 13 or older,1808,0,Short
31680,Super Lovers,6.83,"Boys Love, Comedy, Drama",10,Finished Airing,Funimation,Manga,24 min per ep,PG-13 - Teens 13 or older,4735,0,Short
31711,To LOVE-Ru Darkness 2nd Specials,7.56,"Comedy, Romance, Sci-Fi, Ecchi",2,Finished Airing,Sentai Filmworks,Manga,23 min per ep,R+ - Mild Nudity,1524,0,Short
31733,Bishoujo Senshi Sailor Moon Crystal Season III,7.75,"Fantasy, Romance",13,Finished Airing,VIZ Media,Manga,24 min per ep,PG-13 - Teens 13 or older,1024,0,Short
31737,Gakusen Toshi Asterisk 2nd Season,7,"Action, Comedy, Fantasy, Romance, Sci-Fi, Ecchi",12,Finished Airing,Aniplex of America,Light novel,24 min per ep,PG-13 - Teens 13 or older,4011,0,Short
31754,Aoharu x Kikanjuu: Kemono-tachi no Senjou da na!,7.19,"Comedy, Sports",1,Finished Airing,Sentai Filmworks,Manga,24 min,PG-13 - Teens 13 or older,3077,0,Short
31757,Kizumonogatari II: Nekketsu-hen,8.58,"Action, Mystery, Supernatural",1,Finished Airing,Aniplex of America,Light novel,1 hr 4 min,R - 17+ (violence & profanity),88,1,Short
31758,Kizumonogatari III: Reiketsu-hen,8.79,"Action, Mystery, Supernatural",1,Finished Airing,Aniplex of America,Light novel,1 hr 23 min,R - 17+ (violence & profanity),34,1,Short
31763,Accel World: Infinite∞Burst,6.62,"Action, Romance, Sci-Fi",1,Finished Airing,VIZ Media,Light novel,1 hr 22 min,PG-13 - Teens 13 or older,5713,0,Short
31764,Nejimaki Seirei Senki: Tenkyou no Alderamin,7.65,"Action, Adventure, Fantasy",13,Finished Airing,Funimation,Light novel,23 min per ep,R - 17+ (violence & profanity),1261,0,Short
31765,Sword Art Online Movie: Ordinal Scale,7.56,"Action, Adventure, Fantasy",1,Finished Airing,Aniplex of America,Original,1 hr 59 min,R+ - Mild Nudity,1520,0,Short
31783,Yowamushi Pedal: New Generation,7.65,Sports,25,Finished Airing,Discotek Media,Manga,23 min per ep,PG-13 - Teens 13 or older,1265,0,Short
31798,Kiznaiver,7.38,"Drama, Romance, Sci-Fi",12,Finished Airing,Aniplex of America,Original,24 min per ep,PG-13 - Teens 13 or older,2151,0,Short
31804,Kuma Miko,6.31,"Comedy, Slice of Life",12,Finished Airing,Funimation,Manga,24 min per ep,PG-13 - Teens 13 or older,7312,0,Short
31812,Kuroshitsuji Movie: Book of the Atlantic,8.25,"Action, Comedy, Mystery, Supernatural",1,Finished Airing,Funimation,Manga,1 hr 40 min,R - 17+ (violence & profanity),289,1,Short
31821,Arslan Senki (TV): Fuujin Ranbu,7.5,"Action, Adventure, Drama, Fantasy",8,Finished Airing,Funimation,Manga,24 min per ep,PG-13 - Teens 13 or older,1701,0,Short
31845,Masou Gakuen HxH,6.13,"Action, Comedy, Fantasy, Romance, Sci-Fi, Ecchi",12,Finished Airing,Funimation,Light novel,24 min per ep,R+ - Mild Nudity,8197,0,Short
31859,Hai to Gensou no Grimgar,7.65,"Action, Adventure, Drama, Fantasy",12,Finished Airing,Funimation,Light novel,24 min per ep,R - 17+ (violence & profanity),1255,0,Short
31890,Nurse Witch Komugi-chan R,5.99,Comedy,12,Finished Airing,Sentai Filmworks,Original,22 min per ep,PG-13 - Teens 13 or older,8901,0,Short
31904,Big Order (TV),5.36,Action,10,Finished Airing,Discotek Media,Manga,24 min per ep,R+ - Mild Nudity,11193,0,Short
31909,Wakaba*Girl: Onsen Tsukaritai,6.9,"Comedy, Slice of Life",1,Finished Airing,Sentai Filmworks,4-koma manga,8 min,PG-13 - Teens 13 or older,4403,0,Short
31911,Pokemon Fushigi no Dungeon: Magnagate to Mugendai Meikyuu,6.23,"Adventure, Fantasy",2,Finished Airing,The Pokemon Company International,Game,2 min per ep,G - All Ages,7731,0,Short
31931,Full Metal Panic! Invisible Victory,7.58,Action,12,Finished Airing,Funimation,Light novel,24 min per ep,R - 17+ (violence & profanity),1436,0,Short
31933,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,8.5,"Action, Adventure, Supernatural",39,Finished Airing,VIZ Media,Manga,23 min per ep,R - 17+ (violence & profanity),126,1,Short
31952,Kono Bijutsu-bu ni wa Mondai ga Aru!,7.19,"Comedy, Romance",12,Finished Airing,Maiden Japan,Manga,24 min per ep,PG-13 - Teens 13 or older,3099,0,Short
31953,New Game!,7.57,Comedy,12,Finished Airing,Funimation,4-koma manga,24 min per ep,PG-13 - Teens 13 or older,1453,0,Short
31964,Boku no Hero Academia,7.89,Action,13,Finished Airing,Funimation,Manga,24 min per ep,PG-13 - Teens 13 or older,740,0,Short
31988,Hibike! Euphonium 2,8.3,Drama,13,Finished Airing,Ponycan USA,Novel,23 min per ep,PG-13 - Teens 13 or older,243,1,Short
32032,Seikaisuru Kado,6.74,Sci-Fi,12,Finished Airing,Funimation,Original,23 min per ep,PG-13 - Teens 13 or older,5147,0,Short
32038,Show By Rock!! #,7.05,Comedy,12,Finished Airing,Funimation,Game,23 min per ep,PG-13 - Teens 13 or older,3776,0,Short
32039,Show By Rock!! Short!!,6.46,Comedy,12,Finished Airing,Funimation,Game,3 min per ep,PG-13 - Teens 13 or older,6569,0,Short
32051,One Piece: Adventure of Nebulandia,7.25,"Action, Adventure, Fantasy",1,Finished Airing,Funimation,Manga,1 hr 46 min,PG-13 - Teens 13 or older,2792,0,Short
32083,Luck & Logic,6.06,"Action, Fantasy",12,Finished Airing,Funimation,Card game,24 min per ep,PG-13 - Teens 13 or older,8562,0,Short
32086,Blame! Movie,7.03,"Action, Drama, Sci-Fi",1,Finished Airing,VIZ Media,Manga,1 hr 45 min,PG-13 - Teens 13 or older,3872,0,Short
32093,Tanaka-kun wa Itsumo Kedaruge,7.83,Slice of Life,12,Finished Airing,Sentai Filmworks,Web manga,24 min per ep,PG-13 - Teens 13 or older,869,0,Short
32105,Sousei no Onmyouji,7.3,"Action, Fantasy, Romance",50,Finished Airing,Crunchyroll,Manga,24 min per ep,PG-13 - Teens 13 or older,2518,0,Short
32108,Digimon Adventure tri. 2: Ketsui,7.45,"Action, Adventure, Comedy, Drama",1,Finished Airing,Shout! Factory,Original,1 hr 28 min,PG-13 - Teens 13 or older,1887,0,Short
32151,Senki Zesshou Symphogear GX: Senki Zesshou Shinai Symphogear,6.94,"Comedy, Sci-Fi, Slice of Life",4,Finished Airing,Discotek Media,Original,8 min per ep,PG-13 - Teens 13 or older,4219,0,Short
32175,Shounen Maid,7.28,Slice of Life,12,Finished Airing,Funimation,Manga,24 min per ep,PG-13 - Teens 13 or older,2653,0,Short
32182,Mob Psycho 100,8.49,"Action, Comedy, Supernatural",12,Finished Airing,Funimation,Web manga,24 min per ep,PG-13 - Teens 13 or older,130,1,Short
32214,Koukaku no Pandora,6.5,"Action, Comedy, Sci-Fi, Ecchi",12,Finished Airing,Funimation,Manga,24 min per ep,PG-13 - Teens 13 or older,6401,0,Short
32245,Kuromukuro,7.14,"Action, Sci-Fi",26,Finished Airing,Ponycan USA,Original,24 min per ep,R - 17+ (violence & profanity),3344,0,Short
32262,Renai Boukun,6.62,"Comedy, Romance, Supernatural, Ecchi",12,Finished Airing,Funimation,Web manga,23 min per ep,PG-13 - Teens 13 or older,5754,0,Short
32268,Koyomimonogatari,7.63,"Comedy, Mystery, Supernatural",12,Finished Airing,Aniplex of America,Light novel,14 min per ep,R - 17+ (violence & profanity),1295,0,Short
32271,Dies Irae,5.38,Action,11,Finished Airing,Funimation,Visual novel,23 min per ep,R - 17+ (violence & profanity),11150,0,Short
32281,Kimi no Na wa.,8.85,"Award Winning, Drama, Supernatural",1,Finished Airing,Funimation,Original,1 hr 46 min,PG-13 - Teens 13 or older,27,1,Short
32282,Shokugeki no Souma: Ni no Sara,8.09,"Gourmet, Ecchi",13,Finished Airing,Sentai Filmworks,Manga,24 min per ep,PG-13 - Teens 13 or older,476,1,Short
32313,Concrete Revolutio: Choujin Gensou - The Last Song,6.99,"Action, Drama, Fantasy, Mystery, Sci-Fi",11,Finished Airing,Funimation,Original,24 min per ep,R+ - Mild Nudity,4023,0,Short
32370,D.Gray-man Hallow,7.7,"Action, Adventure, Fantasy",13,Finished Airing,Funimation,Manga,24 min per ep,R - 17+ (violence & profanity),1145,0,Short
32379,Berserk,6.3,"Action, Adventure, Drama, Fantasy, Horror",12,Finished Airing,Funimation,Manga,24 min per ep,R+ - Mild Nudity,7374,0,Short
32380,Kono Subarashii Sekai ni Shukufuku wo! Kono Subarashii Choker ni Shukufuku wo!,7.84,"Comedy, Fantasy",1,Finished Airing,Discotek Media,Light novel,23 min,PG-13 - Teens 13 or older,833,0,Short
32407,Clockwork Planet,6.45,"Fantasy, Sci-Fi",12,Finished Airing,Funimation,Light novel,24 min per ep,PG-13 - Teens 13 or older,6603,0,Short
32409,Shinmai Maou no Testament Burst Specials,6.8,"Comedy, Ecchi",5,Finished Airing,Funimation,Light novel,4 min per ep,R+ - Mild Nudity,4861,0,Short
32438,Mayoiga,5.49,"Drama, Horror, Mystery",12,Finished Airing,Ponycan USA,Original,24 min per ep,R - 17+ (violence & profanity),10809,0,Short
32483,Cheer Danshi!!,6.67,"Drama, Sports",12,Finished Airing,Funimation,Novel,24 min per ep,PG-13 - Teens 13 or older,5484,0,Short
32491,Kanojo to Kanojo no Neko: Everything Flows,7.67,Slice of Life,4,Finished Airing,Discotek Media,Original,7 min per ep,G - All Ages,1211,0,Short
32494,Days (TV),7.16,Sports,24,Finished Airing,Ponycan USA,Manga,24 min per ep,PG-13 - Teens 13 or older,3230,0,Short
32526,Love Live! Sunshine!!,7.39,Slice of Life,13,Finished Airing,Funimation,Other,24 min per ep,PG-13 - Teens 13 or older,2103,0,Short
32542,Sakamoto desu ga?,7.55,Comedy,12,Finished Airing,Sentai Filmworks,Manga,24 min per ep,PG-13 - Teens 13 or older,1542,0,Short
32551,Digimon Adventure tri. 3: Kokuhaku,7.62,"Action, Adventure, Comedy, Drama",1,Finished Airing,Shout! Factory,Original,1 hr 45 min,PG-13 - Teens 13 or older,1324,0,Short
32555,Stella no Mahou,6.85,Comedy,12,Finished Airing,Sentai Filmworks,4-koma manga,23 min per ep,PG-13 - Teens 13 or older,4619,0,Short
32606,Onigiri,5.33,"Comedy, Fantasy",13,Finished Airing,Sentai Filmworks,Game,4 min per ep,PG-13 - Teens 13 or older,11272,0,Short
32607,Gi(a)rlish Number,6.82,Slice of Life,12,Finished Airing,Sentai Filmworks,Mixed media,24 min per ep,PG-13 - Teens 13 or older,4779,0,Short
32608,Endride,5.59,"Adventure, Fantasy",24,Finished Airing,Funimation,Original,23 min per ep,PG-13 - Teens 13 or older,10500,0,Short
32615,Youjo Senki,7.96,"Action, Fantasy",12,Finished Airing,Funimation,Light novel,23 min per ep,R - 17+ (violence & profanity),637,0,Short
32648,Handa-kun,7.36,Comedy,12,Finished Airing,Funimation,Manga,24 min per ep,PG-13 - Teens 13 or older,2254,0,Short
32664,Bananya,6.76,"Comedy, Slice of Life",13,Finished Airing,Discotek Media,Original,3 min per ep,G - All Ages,5046,0,Short
32673,Udon no Kuni no Kiniro Kemari,7.75,"Slice of Life, Supernatural",12,Finished Airing,Discotek Media,Manga,22 min per ep,PG-13 - Teens 13 or older,1021,0,Short
32681,Uchuu Patrol Luluco,7.54,"Action, Adventure, Comedy",13,Finished Airing,Funimation,Original,7 min per ep,PG-13 - Teens 13 or older,1577,0,Short
32684,Suki na Mono wa Suki Dakara Shou ga Nai!!: Onsen ni Ikou!,6.25,"Boys Love, Comedy",1,Finished Airing,Media Blasters,Visual novel,25 min,PG-13 - Teens 13 or older,7631,0,Short
32686,Keijo!!!!!!!!,6.93,"Sports, Ecchi",12,Finished Airing,Funimation,Manga,23 min per ep,PG-13 - Teens 13 or older,4267,0,Short
32696,Fukigen na Mononokean,7.42,"Comedy, Supernatural",13,Finished Airing,Funimation,Web manga,24 min per ep,PG-13 - Teens 13 or older,2012,0,Short
32729,Orange,7.62,"Drama, Romance, Sci-Fi",13,Finished Airing,Funimation,Manga,24 min per ep,PG-13 - Teens 13 or older,1336,0,Short
32792,Kidou Senshi Gundam Unicorn RE:0096,7.61,"Action, Drama, Sci-Fi",22,Finished Airing,NYAV Post,Novel,23 min per ep,PG-13 - Teens 13 or older,1366,0,Short
32801,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA,7.05,"Adventure, Comedy, Fantasy, Ecchi",1,Finished Airing,Sentai Filmworks,Light novel,24 min,PG-13 - Teens 13 or older,3748,0,Short
32836,Senki Zesshou Symphogear AXZ,7.6,"Action, Sci-Fi",13,Finished Airing,Discotek Media,Original,23 min per ep,PG-13 - Teens 13 or older,1384,0,Short
32843,Senki Zesshou Symphogear XV,8.19,"Action, Sci-Fi",13,Finished Airing,Discotek Media,Original,23 min per ep,PG-13 - Teens 13 or older,365,1,Short
32866,Brave Witches,6.79,"Action, Sci-Fi, Ecchi",12,Finished Airing,Funimation,Original,23 min per ep,R+ - Mild Nudity,4894,0,Short
32867,Bungou Stray Dogs 2nd Season,8.19,"Action, Mystery, Supernatural",12,Finished Airing,Funimation,Manga,23 min per ep,R - 17+ (violence & profanity),355,1,Short
32878,ēlDLIVE,6.1,"Action, Sci-Fi",12,Finished Airing,Funimation,Manga,24 min per ep,PG-13 - Teens 13 or older,8372,0,Short
32887,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,7.06,"Action, Adventure, Fantasy",12,Finished Airing,Sentai Filmworks,Light novel,25 min per ep,PG-13 - Teens 13 or older,3728,0,Short
32899,Watashi ga Motete Dousunda,6.97,"Comedy, Romance",12,Finished Airing,Funimation,Manga,23 min per ep,PG-13 - Teens 13 or older,4084,0,Short
32900,Mahouka Koukou no Rettousei Movie: Hoshi wo Yobu Shoujo,7.46,"Action, Fantasy, Sci-Fi",1,Finished Airing,Aniplex of America,Light novel,1 hr 30 min,R - 17+ (violence & profanity),1851,0,Short
32901,Eromanga-sensei,6.36,"Comedy, Drama, Romance, Ecchi",12,Finished Airing,Aniplex of America,Light novel,23 min per ep,PG-13 - Teens 13 or older,7069,0,Short
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,8.11,"Drama, Fantasy",3,Finished Airing,Crunchyroll,Manga,23 min per ep,PG-13 - Teens 13 or older,445,1,Short
32924,Urara Meirochou,7.12,"Comedy, Fantasy",12,Finished Airing,Sentai Filmworks,4-koma manga,24 min per ep,PG-13 - Teens 13 or older,3449,0,Short
32935,Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,8.78,Sports,10,Finished Airing,Sentai Filmworks,Manga,24 min per ep,PG-13 - Teens 13 or older,37,1,Short
32936,Gin no Guardian,6.21,"Adventure, Fantasy",12,Finished Airing,Funimation,Web manga,13 min per ep,PG-13 - Teens 13 or older,7811,0,Short
32937,Kono Subarashii Sekai ni Shukufuku wo! 2,8.27,"Adventure, Comedy, Fantasy",10,Finished Airing,Discotek Media,Light novel,23 min per ep,PG-13 - Teens 13 or older,275,1,Short
32947,Battery,5.71,"Drama, Sports",11,Finished Airing,Discotek Media,Novel,22 min per ep,PG-13 - Teens 13 or older,10040,0,Short
32948,Fune wo Amu,7.62,"Award Winning, Drama, Romance",11,Finished Airing,Discotek Media,Novel,22 min per ep,PG-13 - Teens 13 or older,1327,0,Short
32949,Kuzu no Honkai,7.14,"Drama, Romance",12,Finished Airing,Sentai Filmworks,Manga,22 min per ep,R+ - Mild Nudity,3345,0,Short
32951,Rokudenashi Majutsu Koushi to Akashic Records,7.14,"Action, Fantasy",12,Finished Airing,Funimation,Light novel,24 min per ep,R - 17+ (violence & profanity),3358,0,Short
32954,Flying Witch Petit,6.05,"Slice of Life, Supernatural",9,Finished Airing,Sentai Filmworks,Manga,2 min per ep,PG-13 - Teens 13 or older,8613,0,Short
32961,Regalia: The Three Sacred Stars,5.96,"Action, Sci-Fi",13,Finished Airing,Funimation,Original,24 min per ep,PG-13 - Teens 13 or older,9033,0,Short
32962,Occultic;Nine,6.89,"Mystery, Sci-Fi",12,Finished Airing,Aniplex of America,Light novel,24 min per ep,PG-13 - Teens 13 or older,4451,0,Short
32979,Flip Flappers,7.64,"Adventure, Comedy, Fantasy, Sci-Fi",13,Finished Airing,Sentai Filmworks,Original,23 min per ep,PG-13 - Teens 13 or older,1274,0,Short
32981,Hand Shakers,5.27,Action,12,Finished Airing,Funimation,Original,23 min per ep,PG-13 - Teens 13 or older,11425,0,Short
32995,Yuri!!! on Ice,7.9,"Award Winning, Sports",12,Finished Airing,Funimation,Original,23 min per ep,PG-13 - Teens 13 or older,728,0,Short
32998,91 Days,7.83,"Action, Drama",12,Finished Airing,Funimation,Original,24 min per ep,R - 17+ (violence & profanity),851,0,Short
33003,Mahou Shoujo Ikusei Keikaku,6.96,"Action, Fantasy, Suspense",12,Finished Airing,Funimation,Light novel,24 min per ep,R - 17+ (violence & profanity),4143,0,Short
33010,FLCL Progressive,6.36,"Action, Avant Garde, Comedy, Sci-Fi",1,Finished Airing,NYAV Post,Original,2 hr 16 min,PG-13 - Teens 13 or older,7069,0,Short
33012,Island (TV),6.31,"Drama, Sci-Fi",12,Finished Airing,Funimation,Visual novel,23 min per ep,PG-13 - Teens 13 or older,7369,0,Short
33013,Super Lovers OVA,7.26,"Boys Love, Comedy, Drama",2,Finished Airing,Funimation,Manga,23 min per ep,PG-13 - Teens 13 or older,2750,0,Short
33018,Katsugeki/Touken Ranbu,6.73,"Action, Fantasy",13,Finished Airing,Aniplex of America,Game,23 min per ep,PG-13 - Teens 13 or older,5150,0,Short
33023,Touken Ranbu: Hanamaru,6.83,"Action, Comedy, Drama, Fantasy, Slice of Life",12,Finished Airing,Funimation,Game,24 min per ep,PG-13 - Teens 13 or older,4691,0,Short
33024,Ginga Kikoutai Majestic Prince: Mirai e no Tsubasa,6.42,"Action, Sci-Fi",1,Finished Airing,Sentai Filmworks,Manga,23 min,PG-13 - Teens 13 or older,6765,0,Short
33025,Ginga Kikoutai Majestic Prince Movie: Kakusei no Idenshi,7.12,"Action, Sci-Fi",1,Finished Airing,Sentai Filmworks,Manga,1 hr 17 min,PG-13 - Teens 13 or older,3464,0,Short
33027,Infini-T Force,6.4,"Action, Sci-Fi",12,Finished Airing,VIZ Media,Original,22 min per ep,PG-13 - Teens 13 or older,6902,0,Short
33034,Kiniro Mosaic: Pretty Days,7.51,"Comedy, Slice of Life",1,Finished Airing,Sentai Filmworks,4-koma manga,50 min,PG-13 - Teens 13 or older,1675,0,Short
33036,Suki ni Naru Sono Shunkan wo. Kokuhaku Jikkou Iinkai,7.05,"Comedy, Drama, Romance",1,Finished Airing,Aniplex of America,Music,1 hr 3 min,PG-13 - Teens 13 or older,3779,0,Short
33049,Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly,8.5,"Action, Fantasy, Supernatural",1,Finished Airing,Aniplex of America,Visual novel,1 hr 57 min,R - 17+ (violence & profanity),124,1,Short
33050,Fate/stay night Movie: Heaven's Feel - III. Spring Song,8.68,"Action, Fantasy, Supernatural",1,Finished Airing,Aniplex of America,Visual novel,2 hr 2 min,R - 17+ (violence & profanity),57,1,Short
